Date,High,Open,Low,Close,Volume
2022-01-05 15:18:00,470.93,470.83,470.51,470.66,2518.3
2022-01-05 15:19:00,470.7,470.65,470.44,470.69,2652.74
2022-01-05 15:20:00,470.91,470.66,470.28,470.36,3124.92
2022-01-05 15:21:00,470.41,470.36,470.22,470.28,3120.0
2022-01-05 15:22:00,470.53,470.28,470.21,470.28,2466.85
2022-01-05 15:23:00,470.69,470.29,470.21,470.38,3423.35
2022-01-05 15:24:00,470.62,470.4,470.4,470.54,1883.19
2022-01-05 15:25:00,470.56,470.54,470.23,470.31,2144.42
2022-01-05 15:26:00,470.88,470.29,470.26,470.8,3255.71
2022-01-05 15:27:00,470.78,470.78,470.36,470.39,2781.1
2022-01-05 15:28:00,470.7,470.41,470.26,470.35,2568.73
2022-01-05 15:29:00,470.45,470.36,470.17,470.3,3541.98
2022-01-05 15:30:00,470.33,470.3,469.98,470.24,4067.95
2022-01-05 15:31:00,470.67,470.23,470.07,470.45,4684.87
2022-01-05 15:32:00,470.6,470.45,470.07,470.18,2753.22
2022-01-05 15:33:00,470.41,470.19,470.12,470.41,2511.3
2022-01-05 15:34:00,470.41,470.4,470.06,470.28,3142.03
2022-01-05 15:35:00,470.34,470.29,470.01,470.25,2173.83
2022-01-05 15:36:00,470.6,470.24,470.18,470.49,4110.7
2022-01-05 15:37:00,470.82,470.5,470.46,470.8,4441.47
2022-01-05 15:38:00,471.19,470.8,470.77,471.0,6772.49
2022-01-05 15:39:00,471.0,471.0,470.55,470.66,3402.14
2022-01-05 15:40:00,470.94,470.65,470.58,470.78,5162.48
2022-01-05 15:41:00,470.96,470.78,470.64,470.88,3021.9
2022-01-05 15:42:00,470.88,470.87,470.47,470.53,3088.32
2022-01-05 15:43:00,470.81,470.52,470.48,470.68,3529.41
2022-01-05 15:44:00,470.69,470.67,470.26,470.31,3877.59
2022-01-05 15:45:00,470.35,470.32,469.96,470.25,5114.69
2022-01-05 15:46:00,470.29,470.23,469.96,470.08,5199.15
2022-01-05 15:47:00,470.2,470.08,469.77,469.96,5427.68
2022-01-05 15:48:00,470.01,469.97,469.57,469.74,5719.94
2022-01-05 15:49:00,469.82,469.74,469.51,469.52,5428.24
2022-01-05 15:50:00,469.82,469.51,469.28,469.55,5896.79
2022-01-05 15:51:00,469.62,469.57,469.33,469.36,4683.02
2022-01-05 15:52:00,470.04,469.36,469.33,470.01,6974.22
2022-01-05 15:53:00,470.01,470.01,469.6,469.68,6236.0
2022-01-05 15:54:00,470.0,469.68,469.52,469.56,7228.6
2022-01-05 15:55:00,469.68,469.56,469.18,469.28,6231.35
2022-01-05 15:56:00,469.28,469.27,468.84,468.92,7714.29
2022-01-05 15:57:00,469.02,468.92,468.71,468.8,6704.12
2022-01-05 15:58:00,468.89,468.8,468.66,468.75,8567.42
2022-01-05 15:59:00,469.78,468.75,468.28,468.38,19318.86
2022-01-05 16:00:00,468.66,468.38,468.37,468.48,22618.79
2022-01-05 16:01:00,468.62,468.49,468.36,468.44,1238.69
2022-01-05 16:02:00,468.54,468.45,468.38,468.46,1653.13
2022-01-05 16:03:00,468.48,468.46,468.4,468.45,1418.65
2022-01-05 16:04:00,468.49,468.45,468.12,468.35,894.1
2022-01-05 16:05:00,468.41,468.36,468.18,468.3,659.65
2022-01-05 16:06:00,468.51,468.33,468.23,468.51,1358.63
2022-01-05 16:07:00,468.76,468.52,468.46,468.76,1881.73
2022-01-05 16:08:00,468.86,468.75,468.75,468.86,1522.23
2022-01-05 16:09:00,468.91,468.88,468.74,468.78,1262.55
2022-01-05 16:10:00,468.81,468.79,468.67,468.72,550.98
2022-01-05 16:11:00,468.84,468.71,468.71,468.8,220.16
2022-01-05 16:12:00,468.88,468.8,468.7,468.81,603.54
2022-01-05 16:13:00,468.98,468.8,468.29,468.83,2988.14
2022-01-05 16:14:00,469.08,468.9,468.9,469.02,470.73
2022-01-05 16:15:00,469.04,469.0,468.92,468.92,344.21
2022-01-05 16:16:00,468.98,468.94,468.9,468.98,426.35
2022-01-05 16:17:00,469.0,468.98,468.92,468.93,172.79
2022-01-05 16:18:00,469.01,468.95,468.95,468.98,51.94
2022-01-05 16:19:00,468.98,468.98,468.9,468.9,93.47
2022-01-05 16:20:00,468.99,468.92,468.9,468.9,148.15
2022-01-05 16:21:00,468.92,468.9,468.9,468.9,112.94
2022-01-05 16:22:00,468.9,468.9,468.85,468.88,146.22
2022-01-05 16:23:00,468.9,468.88,468.81,468.81,180.73
2022-01-05 16:24:00,468.81,468.8,468.77,468.8,75.49
2022-01-05 16:25:00,468.81,468.8,468.75,468.75,31.03
2022-01-05 16:26:00,468.78,468.76,468.75,468.75,36.82
2022-01-05 16:27:00,468.7,468.68,468.64,468.7,71.42
2022-01-05 16:28:00,468.71,468.71,468.68,468.71,7.0
2022-01-05 16:29:00,468.71,468.38,468.38,468.68,2000.34
2022-01-05 16:30:00,468.75,468.69,468.69,468.71,33.36
2022-01-05 16:31:00,468.7,468.7,468.69,468.7,14.0
2022-01-05 16:32:00,468.73,468.71,468.68,468.73,30.72
2022-01-05 16:33:00,468.72,468.7,468.7,468.72,9.9
2022-01-05 16:34:00,468.68,468.68,468.66,468.68,19.25
2022-01-05 16:35:00,468.7,468.7,468.38,468.38,214.99
2022-01-05 16:36:00,468.68,468.68,468.66,468.68,102.4
2022-01-05 16:37:00,468.71,468.68,468.68,468.71,50.88
2022-01-05 16:38:00,468.72,468.72,468.66,468.68,34.09
2022-01-05 16:39:00,468.69,468.69,468.67,468.68,28.66
2022-01-05 16:40:00,468.7,468.68,468.68,468.69,154.04
2022-01-05 16:41:00,468.7,468.7,468.6,468.6,35.48
2022-01-05 16:42:00,468.56,468.54,468.49,468.5,97.44
2022-01-05 16:43:00,468.56,468.53,468.52,468.56,36.77
2022-01-05 16:44:00,468.52,468.52,468.5,468.52,30.48
2022-01-05 16:45:00,468.6,468.55,468.5,468.6,53.77
2022-01-05 16:46:00,468.6,468.6,468.6,468.6,13.91
2022-01-05 16:47:00,468.6,468.6,468.58,468.6,55.5
2022-01-05 16:48:00,468.61,468.58,468.55,468.55,8.93
2022-01-05 16:49:00,468.5,468.5,468.36,468.45,252.96
2022-01-05 16:50:00,468.57,468.45,468.45,468.55,43.01
2022-01-05 16:51:00,468.59,468.58,468.5,468.5,11.64
2022-01-05 16:52:00,468.58,468.55,468.54,468.58,18.93
2022-01-05 16:53:00,468.6,468.6,468.48,468.48,123.37
2022-01-05 16:54:00,468.49,468.49,468.36,468.39,73.11
2022-01-05 16:55:00,468.4,468.4,468.22,468.26,153.99
2022-01-05 16:56:00,468.34,468.31,468.22,468.23,170.07
2022-01-05 16:57:00,468.29,468.29,468.24,468.25,60.78
2022-01-05 16:58:00,468.35,468.25,468.24,468.35,42.01
2022-01-05 16:59:00,468.4,468.35,468.34,468.4,103.98
2022-01-05 17:00:00,468.4,468.34,468.34,468.35,10.65
2022-01-05 17:01:00,468.35,468.35,468.35,468.35,0.0
2022-01-05 17:02:00,468.35,468.35,468.34,468.35,2.0
2022-01-05 17:05:00,468.47,468.35,468.35,468.4,96.38
2022-01-05 17:06:00,468.46,468.46,468.41,468.41,6.0
2022-01-05 17:07:00,468.41,468.41,468.4,468.41,39.79
2022-01-05 17:08:00,468.44,468.41,468.28,468.43,140.92
2022-01-05 17:09:00,468.38,468.38,468.31,468.31,2.95
2022-01-05 17:10:00,468.41,468.41,468.41,468.41,1.0
2022-01-05 17:11:00,468.31,468.31,468.31,468.31,3.0
2022-01-05 17:12:00,468.42,468.41,468.32,468.32,13.76
2022-01-05 17:13:00,468.47,468.4,468.4,468.47,104.92
2022-01-05 17:14:00,468.45,468.45,468.33,468.33,49.0
2022-01-05 17:15:00,468.33,468.33,468.33,468.33,37.34
2022-01-05 17:16:00,468.38,468.38,468.38,468.38,1.0
2022-01-05 17:17:00,468.41,468.41,468.41,468.41,4.0
2022-01-05 17:18:00,468.41,468.41,468.41,468.41,12.76
2022-01-05 17:19:00,468.43,468.43,468.39,468.43,4.52
2022-01-05 17:20:00,468.44,468.43,468.42,468.43,20.76
2022-01-05 17:21:00,468.45,468.44,468.44,468.45,19.0
2022-01-05 17:22:00,468.44,468.44,468.35,468.44,6.05
2022-01-05 17:23:00,468.38,468.38,468.38,468.38,27746.7
2022-01-05 17:24:00,468.42,468.42,468.42,468.42,4.04
2022-01-05 17:25:00,468.42,468.42,468.41,468.42,2.0
2022-01-05 17:26:00,468.42,468.41,468.41,468.42,3.0
2022-01-05 17:27:00,468.42,468.42,468.41,468.42,7.5
2022-01-05 17:28:00,468.41,468.41,468.41,468.41,15.92
2022-01-05 17:29:00,468.35,468.35,468.35,468.35,5.52
2022-01-05 17:30:00,468.42,468.35,468.35,468.42,2.44
2022-01-05 17:31:00,468.42,468.42,468.42,468.42,0.0
2022-01-05 17:32:00,468.41,468.41,468.4,468.41,5.0
2022-01-05 17:33:00,468.38,468.38,468.38,468.38,9.52
2022-01-05 17:34:00,468.39,468.39,468.38,468.38,10.56
2022-01-05 17:35:00,468.36,468.36,468.36,468.36,1.2
2022-01-05 17:36:00,468.36,468.36,468.33,468.33,16.98
2022-01-05 17:37:00,468.33,468.33,468.33,468.33,0.0
2022-01-05 17:38:00,468.36,468.36,468.36,468.36,1.0
2022-01-05 17:40:00,468.34,468.34,468.33,468.33,6.0
2022-01-05 17:41:00,468.33,468.33,468.33,468.33,3.0
2022-01-05 17:42:00,468.33,468.33,468.33,468.33,14.38
2022-01-05 17:45:00,468.34,468.33,468.32,468.32,13.5
2022-01-05 17:46:00,468.32,468.32,468.31,468.31,15.04
2022-01-05 17:47:00,468.32,468.32,468.32,468.32,21.5
2022-01-05 17:48:00,468.38,468.33,468.33,468.38,63.66
2022-01-05 17:49:00,468.38,468.38,468.37,468.38,38.0
2022-01-05 17:50:00,468.4,468.4,468.4,468.4,1.0
2022-01-05 17:51:00,468.43,468.42,468.4,468.43,9.64
2022-01-05 17:52:00,468.42,468.4,468.38,468.4,20.76
2022-01-05 17:53:00,468.46,468.41,468.4,468.46,25.9
2022-01-05 17:54:00,468.48,468.47,468.4,468.4,49.62
2022-01-05 17:55:00,468.4,468.4,468.4,468.4,27.57
2022-01-05 17:56:00,468.4,468.4,468.4,468.4,0.0
2022-01-05 17:57:00,468.47,468.4,468.4,468.47,89.42
2022-01-05 17:58:00,468.48,468.47,468.42,468.48,40.2
2022-01-05 17:59:00,468.48,468.42,468.35,468.35,114.92
2022-01-05 18:00:00,468.55,468.35,468.35,468.55,162.3
2022-01-05 18:01:00,468.56,468.56,468.5,468.54,29.0
2022-01-05 18:02:00,468.54,468.46,468.46,468.5,51.61
2022-01-05 18:03:00,468.51,468.51,468.5,468.5,20.06
2022-01-05 18:04:00,468.47,468.47,468.08,468.08,152.87
2022-01-05 18:05:00,468.02,468.0,467.93,468.0,79.0
2022-01-05 18:06:00,468.03,468.03,467.6,467.6,31.87
2022-01-05 18:07:00,467.7,467.7,467.41,467.48,84.3
2022-01-05 18:08:00,467.6,467.53,467.48,467.6,102.56
2022-01-05 18:09:00,467.66,467.59,467.57,467.66,21.5
2022-01-05 18:10:00,467.85,467.75,467.7,467.75,139.04
2022-01-05 18:11:00,467.85,467.84,467.73,467.73,54.33
2022-01-05 18:12:00,467.8,467.8,467.72,467.72,13.0
2022-01-05 18:13:00,467.79,467.68,467.68,467.73,41.58
2022-01-05 18:14:00,467.83,467.73,467.73,467.83,18.75
2022-01-05 18:15:00,468.07,467.88,467.88,468.07,10.05
2022-01-05 18:16:00,468.0,467.98,467.94,467.97,83.0
2022-01-05 18:17:00,467.96,467.96,467.95,467.95,20.0
2022-01-05 18:18:00,468.09,467.99,467.96,468.06,66.59
2022-01-05 18:19:00,468.2,468.1,468.1,468.15,25.55
2022-01-05 18:20:00,468.17,468.14,468.11,468.13,51.49
2022-01-05 18:21:00,468.29,468.18,468.18,468.22,37.11
2022-01-05 18:22:00,468.27,468.25,468.2,468.2,21.69
2022-01-05 18:23:00,468.35,468.24,468.24,468.35,9.88
2022-01-05 18:24:00,468.43,468.37,468.35,468.4,66.78
2022-01-05 18:25:00,468.56,468.45,468.45,468.46,69.82
2022-01-05 18:26:00,468.66,468.48,468.43,468.66,48.76
2022-01-05 18:27:00,468.7,468.6,468.6,468.7,20.73
2022-01-05 18:28:00,468.7,468.7,468.59,468.59,22.44
2022-01-05 18:29:00,468.7,468.6,468.6,468.69,80.0
2022-01-05 18:30:00,468.75,468.7,468.67,468.67,62.72
2022-01-05 18:31:00,468.8,468.7,468.7,468.79,30.76
2022-01-05 18:32:00,468.8,468.8,468.76,468.8,82.95
2022-01-05 18:33:00,468.87,468.78,468.78,468.87,71.17
2022-01-05 18:34:00,468.89,468.86,468.84,468.88,17.0
2022-01-05 18:35:00,468.83,468.83,468.74,468.74,10.84
2022-01-05 18:36:00,468.73,468.73,468.7,468.7,19.94
2022-01-05 18:37:00,468.69,468.65,468.65,468.65,34.8
2022-01-05 18:38:00,468.6,468.6,468.5,468.5,30.0
2022-01-05 18:39:00,468.69,468.56,468.56,468.69,56.52
2022-01-05 18:40:00,468.72,468.69,468.69,468.72,9.16
2022-01-05 18:41:00,468.67,468.62,468.62,468.67,48.54
2022-01-05 18:42:00,468.75,468.64,468.64,468.74,48.89
2022-01-05 18:43:00,468.79,468.68,468.68,468.79,13.0
2022-01-05 18:44:00,468.82,468.82,468.79,468.79,4.6
2022-01-05 18:45:00,468.79,468.79,468.79,468.79,0.0
2022-01-05 18:46:00,468.72,468.72,468.59,468.65,17.46
2022-01-05 18:47:00,468.65,468.65,468.65,468.65,0.0
2022-01-05 18:48:00,468.75,468.7,468.7,468.75,20.88
2022-01-05 18:49:00,468.75,468.75,468.75,468.75,0.0
2022-01-05 18:50:00,468.83,468.78,468.78,468.83,13.0
2022-01-05 18:51:00,468.77,468.75,468.75,468.77,2.0
2022-01-05 18:52:00,468.76,468.73,468.73,468.76,100.0
2022-01-05 18:53:00,468.8,468.77,468.77,468.8,44.15
2022-01-05 18:54:00,468.8,468.76,468.76,468.79,122.67
2022-01-05 18:55:00,468.84,468.79,468.79,468.84,44.88
2022-01-05 18:56:00,468.95,468.84,468.83,468.95,79.91
2022-01-05 18:57:00,469.04,468.94,468.94,469.03,69.05
2022-01-05 18:58:00,469.04,469.04,469.0,469.0,21.5
2022-01-05 18:59:00,469.08,469.02,469.01,469.01,38.78
2022-01-05 19:00:00,469.16,468.98,468.97,469.16,40.82
2022-01-05 19:01:00,469.09,469.08,469.0,469.07,27.4
2022-01-05 19:02:00,469.1,469.1,469.05,469.09,14.08
2022-01-05 19:03:00,469.13,469.06,469.06,469.13,4.8
2022-01-05 19:04:00,469.14,469.12,469.12,469.14,9.0
2022-01-05 19:05:00,469.12,469.12,469.05,469.05,12.25
2022-01-05 19:06:00,469.0,469.0,468.99,469.0,25.97
2022-01-05 19:07:00,468.97,468.97,468.95,468.95,5.0
2022-01-05 19:08:00,469.28,469.1,469.1,469.2,43.02
2022-01-05 19:09:00,469.23,469.23,469.19,469.19,2.0
2022-01-05 19:10:00,469.19,469.19,469.19,469.19,0.0
2022-01-05 19:11:00,469.15,469.11,469.1,469.15,15.96
2022-01-05 19:12:00,469.29,469.18,469.18,469.29,7.7
2022-01-05 19:13:00,469.3,469.2,469.2,469.3,32.67
2022-01-05 19:14:00,469.32,469.28,469.28,469.32,10.0
2022-01-05 19:15:00,469.4,469.33,469.3,469.4,23.24
2022-01-05 19:16:00,469.4,469.39,469.35,469.35,47.28
2022-01-05 19:17:00,469.31,469.31,469.31,469.31,4.08
2022-01-05 19:18:00,469.31,469.31,469.28,469.3,7.27
2022-01-05 19:19:00,469.3,469.3,469.3,469.3,0.0
2022-01-05 19:20:00,469.25,469.25,469.2,469.2,20.0
2022-01-05 19:21:00,469.23,469.23,469.2,469.2,12.4
2022-01-05 19:22:00,469.21,469.21,469.21,469.21,1.0
2022-01-05 19:23:00,469.19,469.18,469.09,469.09,46.71
2022-01-05 19:24:00,469.05,469.05,469.05,469.05,10.0
2022-01-05 19:25:00,469.06,469.06,469.06,469.06,10.0
2022-01-05 19:26:00,469.24,469.2,469.2,469.24,11.23
2022-01-05 19:27:00,469.26,469.26,469.26,469.26,1.0
2022-01-05 19:28:00,469.32,469.22,469.22,469.27,17.47
2022-01-05 19:29:00,469.29,469.29,469.29,469.29,2.49
2022-01-05 19:30:00,469.28,469.26,469.25,469.25,8.5
2022-01-05 19:31:00,469.23,469.23,469.23,469.23,4.99
2022-01-05 19:32:00,469.43,469.29,469.29,469.43,51.99
2022-01-05 19:33:00,469.33,469.32,469.29,469.33,8.0
2022-01-05 19:34:00,469.31,469.31,469.29,469.29,2.0
2022-01-05 19:35:00,469.31,469.3,469.26,469.26,11.25
2022-01-05 19:36:00,469.3,469.26,469.25,469.25,12.35
2022-01-05 19:37:00,469.23,469.18,469.18,469.18,5.06
2022-01-05 19:38:00,469.15,469.15,469.15,469.15,1.25
2022-01-05 19:39:00,469.11,469.1,468.82,468.82,228.09
2022-01-05 19:40:00,468.86,468.83,468.75,468.75,40.5
2022-01-05 19:41:00,468.74,468.7,468.65,468.67,178.0
2022-01-05 19:42:00,468.72,468.66,468.66,468.72,16.04
2022-01-05 19:43:00,468.76,468.65,468.65,468.76,22.99
2022-01-05 19:44:00,468.79,468.77,468.59,468.59,21.0
2022-01-05 19:45:00,468.67,468.66,468.57,468.57,34.0
2022-01-05 19:46:00,468.55,468.55,468.4,468.44,13.5
2022-01-05 19:47:00,468.5,468.5,468.5,468.5,2.0
2022-01-05 19:48:00,468.63,468.58,468.52,468.63,5.66
2022-01-05 19:49:00,468.82,468.72,468.71,468.82,20.67
2022-01-05 19:50:00,468.99,468.8,468.8,468.95,30.0
2022-01-05 19:51:00,469.03,468.98,468.97,469.03,22.1
2022-01-05 19:52:00,469.03,469.02,469.0,469.03,11.0
2022-01-05 19:53:00,469.03,469.03,469.03,469.03,0.0
2022-01-05 19:54:00,469.0,469.0,469.0,469.0,22.0
2022-01-05 19:55:00,468.93,468.92,468.87,468.89,327.47
2022-01-05 19:56:00,468.93,468.87,468.87,468.93,196.24
2022-01-05 19:57:00,468.93,468.91,468.91,468.93,14.0
2022-01-05 19:58:00,468.93,468.91,468.91,468.91,4.5
2022-01-05 19:59:00,468.99,468.99,468.93,468.95,27.36
2022-01-06 04:00:00,468.47,468.46,468.36,468.36,37.25
2022-01-06 04:01:00,468.2,468.2,468.07,468.07,5.99
2022-01-06 04:02:00,468.14,468.14,468.04,468.05,27.0
2022-01-06 04:03:00,468.09,468.08,467.9,467.9,8.49
2022-01-06 04:04:00,467.9,467.9,467.71,467.81,41.41
2022-01-06 04:05:00,467.91,467.91,467.88,467.88,3.5
2022-01-06 04:06:00,467.98,467.98,467.9,467.9,2.0
2022-01-06 04:07:00,467.93,467.93,467.88,467.88,3.0
2022-01-06 04:08:00,467.76,467.71,467.7,467.75,14.25
2022-01-06 04:09:00,467.89,467.81,467.81,467.88,7.5
2022-01-06 04:10:00,468.0,468.0,467.92,467.92,4.1
2022-01-06 04:11:00,468.11,467.99,467.99,468.08,10.38
2022-01-06 04:12:00,468.18,468.16,467.92,467.92,8.73
2022-01-06 04:13:00,467.92,467.92,467.92,467.92,0.0
2022-01-06 04:14:00,468.18,467.98,467.98,468.18,9.28
2022-01-06 04:15:00,468.29,468.24,468.12,468.21,8.82
2022-01-06 04:16:00,468.46,468.26,468.26,468.44,3.1
2022-01-06 04:17:00,468.28,468.28,468.28,468.28,1.0
2022-01-06 04:18:00,468.42,468.41,468.26,468.26,8.08
2022-01-06 04:19:00,468.29,468.29,468.29,468.29,2.75
2022-01-06 04:20:00,468.36,468.36,468.36,468.36,1.64
2022-01-06 04:21:00,468.36,468.36,468.33,468.33,2.05
2022-01-06 04:22:00,468.38,468.23,468.23,468.38,2.0
2022-01-06 04:23:00,468.45,468.42,468.42,468.45,11.66
2022-01-06 04:24:00,468.35,468.35,468.35,468.35,2.5
2022-01-06 04:25:00,468.49,468.49,468.45,468.45,2.0
2022-01-06 04:26:00,468.34,468.31,468.31,468.34,6.0
2022-01-06 04:27:00,468.35,468.35,468.31,468.31,3.0
2022-01-06 04:28:00,468.14,468.14,468.11,468.11,5.0
2022-01-06 04:29:00,468.11,468.11,468.11,468.11,1.0
2022-01-06 04:30:00,468.0,468.0,468.0,468.0,1.0
2022-01-06 04:31:00,467.99,467.99,467.99,467.99,1.0
2022-01-06 04:32:00,467.96,467.96,467.79,467.79,8.0
2022-01-06 04:33:00,467.86,467.86,467.86,467.86,1.0
2022-01-06 04:34:00,467.86,467.86,467.86,467.86,0.0
2022-01-06 04:35:00,467.79,467.79,467.74,467.74,4.5
2022-01-06 04:36:00,467.88,467.68,467.68,467.88,3.0
2022-01-06 04:37:00,467.83,467.83,467.83,467.83,1.0
2022-01-06 04:38:00,467.83,467.83,467.83,467.83,0.0
2022-01-06 04:40:00,467.94,467.92,467.92,467.94,3.0
2022-01-06 04:41:00,467.93,467.93,467.93,467.93,7.0
2022-01-06 04:42:00,467.73,467.73,467.71,467.71,9.46
2022-01-06 04:43:00,467.89,467.89,467.86,467.86,4.25
2022-01-06 04:44:00,467.91,467.91,467.86,467.86,2.53
2022-01-06 04:46:00,467.96,467.96,467.91,467.91,12.41
2022-01-06 04:47:00,467.84,467.83,467.79,467.79,5.0
2022-01-06 04:48:00,467.81,467.75,467.75,467.81,11.0
2022-01-06 04:49:00,467.89,467.88,467.75,467.88,21.5
2022-01-06 04:50:00,468.01,467.92,467.92,467.97,26.19
2022-01-06 04:51:00,468.03,468.03,468.03,468.03,1.0
2022-01-06 04:52:00,468.03,468.03,468.03,468.03,0.0
2022-01-06 04:53:00,468.15,468.13,468.13,468.15,4.61
2022-01-06 04:54:00,468.1,468.1,468.04,468.04,12.5
2022-01-06 04:55:00,467.94,467.93,467.75,467.75,10.73
2022-01-06 04:56:00,467.78,467.78,467.55,467.72,4.5
2022-01-06 04:57:00,467.77,467.74,467.74,467.77,21.0
2022-01-06 04:58:00,468.12,468.01,468.01,468.11,16.4
2022-01-06 04:59:00,468.17,468.17,468.17,468.17,1.19
2022-01-06 05:00:00,468.29,468.29,468.2,468.2,2.12
2022-01-06 05:01:00,468.2,468.2,468.2,468.2,0.0
2022-01-06 05:02:00,468.13,468.13,468.13,468.13,1.0
2022-01-06 05:03:00,468.23,468.09,468.09,468.23,2.0
2022-01-06 05:04:00,468.33,468.33,468.28,468.29,3.07
2022-01-06 05:05:00,468.38,468.34,468.34,468.38,2.08
2022-01-06 05:06:00,468.33,468.3,468.3,468.33,3.48
2022-01-06 05:07:00,468.45,468.4,468.37,468.37,9.24
2022-01-06 05:08:00,468.54,468.38,468.38,468.54,5.25
2022-01-06 05:09:00,468.57,468.57,468.46,468.46,6.0
2022-01-06 05:10:00,468.66,468.6,468.6,468.63,6.7
2022-01-06 05:11:00,468.72,468.63,468.63,468.72,5.17
2022-01-06 05:12:00,468.63,468.63,468.63,468.63,1.23
2022-01-06 05:13:00,468.65,468.65,468.65,468.65,1.0
2022-01-06 05:14:00,468.68,468.68,468.68,468.68,1.0
2022-01-06 05:15:00,468.68,468.68,468.68,468.68,0.0
2022-01-06 05:18:00,468.7,468.69,468.5,468.51,22.65
2022-01-06 05:19:00,468.59,468.53,468.48,468.59,17.5
2022-01-06 05:20:00,468.69,468.63,468.58,468.58,6.07
2022-01-06 05:21:00,468.83,468.69,468.63,468.83,9.04
2022-01-06 05:22:00,468.83,468.83,468.83,468.83,0.0
2022-01-06 05:23:00,469.02,468.91,468.91,469.01,14.6
2022-01-06 05:24:00,469.01,469.01,468.97,468.97,2.0
2022-01-06 05:25:00,469.0,468.91,468.91,468.95,65.0
2022-01-06 05:26:00,468.92,468.92,468.92,468.92,2.0
2022-01-06 05:27:00,469.02,469.01,468.98,469.01,10.0
2022-01-06 05:28:00,469.01,468.99,468.83,468.83,54.0
2022-01-06 05:29:00,468.84,468.84,468.84,468.84,1.0
2022-01-06 05:30:00,469.0,468.95,468.95,468.97,8.93
2022-01-06 05:31:00,468.94,468.94,468.94,468.94,28.0
2022-01-06 05:32:00,468.94,468.94,468.94,468.94,0.0
2022-01-06 05:33:00,469.18,469.08,469.08,469.18,125.52
2022-01-06 05:34:00,469.1,469.1,469.1,469.1,1.0
2022-01-06 05:35:00,469.1,469.1,469.1,469.1,1.25
2022-01-06 05:36:00,469.22,469.22,469.18,469.18,3.44
2022-01-06 05:37:00,469.21,469.21,469.21,469.21,5.08
2022-01-06 05:38:00,469.25,469.23,469.23,469.25,11.75
2022-01-06 05:39:00,469.23,469.23,469.23,469.23,1.45
2022-01-06 05:40:00,469.46,469.34,469.12,469.12,6.25
2022-01-06 05:41:00,469.08,469.08,468.98,468.98,8.5
2022-01-06 05:42:00,468.9,468.9,468.77,468.77,13.67
2022-01-06 05:43:00,468.7,468.7,468.64,468.64,10.75
2022-01-06 05:44:00,468.79,468.73,468.73,468.77,3.0
2022-01-06 05:45:00,468.9,468.73,468.73,468.87,15.0
2022-01-06 05:46:00,468.99,468.92,468.92,468.99,31.33
2022-01-06 05:47:00,468.95,468.95,468.84,468.88,13.27
2022-01-06 05:48:00,468.87,468.87,468.87,468.87,12.69
2022-01-06 05:50:00,469.02,469.02,469.02,469.02,1.0
2022-01-06 05:51:00,468.87,468.87,468.87,468.87,20.32
2022-01-06 05:52:00,468.85,468.85,468.85,468.85,13.6
2022-01-06 05:53:00,468.78,468.75,468.71,468.74,27.67
2022-01-06 05:54:00,468.74,468.74,468.68,468.68,9.0
2022-01-06 05:56:00,468.87,468.87,468.87,468.87,1.0
2022-01-06 05:57:00,468.85,468.81,468.69,468.69,11.0
2022-01-06 05:58:00,468.84,468.84,468.7,468.7,2.34
2022-01-06 05:59:00,468.78,468.78,468.78,468.78,1.25
2022-01-06 06:00:00,468.82,468.78,468.69,468.7,20.35
2022-01-06 06:01:00,468.95,468.95,468.95,468.95,3.75
2022-01-06 06:02:00,468.97,468.94,468.92,468.97,8.0
2022-01-06 06:03:00,468.97,468.97,468.97,468.97,0.0
2022-01-06 06:04:00,469.1,469.08,468.99,468.99,20.72
2022-01-06 06:05:00,469.15,469.15,469.15,469.15,4.5
2022-01-06 06:06:00,469.17,469.15,469.15,469.17,9.0
2022-01-06 06:07:00,468.95,468.95,468.86,468.86,28.25
2022-01-06 06:08:00,468.88,468.81,468.81,468.81,11.75
2022-01-06 06:09:00,468.8,468.8,468.72,468.73,8.5
2022-01-06 06:10:00,468.7,468.65,468.62,468.7,3.53
2022-01-06 06:11:00,468.76,468.76,468.69,468.69,3.0
2022-01-06 06:12:00,468.69,468.69,468.69,468.69,0.0
2022-01-06 06:13:00,468.6,468.59,468.52,468.52,121.23
2022-01-06 06:14:00,468.58,468.58,468.58,468.58,1.0
2022-01-06 06:15:00,468.58,468.58,468.58,468.58,0.0
2022-01-06 06:16:00,468.64,468.62,468.53,468.53,4.0
2022-01-06 06:17:00,468.65,468.65,468.51,468.51,2.0
2022-01-06 06:18:00,468.51,468.51,468.51,468.51,0.0
2022-01-06 06:20:00,468.77,468.77,468.77,468.77,1.0
2022-01-06 06:21:00,468.61,468.61,468.46,468.46,4.45
2022-01-06 06:22:00,468.49,468.49,468.45,468.45,3.0
2022-01-06 06:23:00,468.45,468.45,468.45,468.45,0.0
2022-01-06 06:24:00,468.47,468.4,468.38,468.4,15.0
2022-01-06 06:25:00,468.4,468.4,468.34,468.38,167.84
2022-01-06 06:26:00,468.55,468.5,468.5,468.53,4.5
2022-01-06 06:27:00,468.48,468.47,468.38,468.38,91.77
2022-01-06 06:28:00,468.39,468.39,468.37,468.38,8.0
2022-01-06 06:29:00,468.38,468.38,468.38,468.38,0.0
2022-01-06 06:30:00,468.4,468.4,468.35,468.35,16.5
2022-01-06 06:31:00,468.43,468.43,468.43,468.43,1.25
